"PSP_L_f"	289.9524335944
"PYK_f"	579.0489934567
"PYRt2m_f"	878.2707528979
"RPE_f"	176.5256506589
"RPI_f"	88.2628253294
"SERHL_f"	304.8280743354
"SERmix_f"	96.4915571768
"SERtl_f"	15.1939237585
"SERtin_f"	25.9533470062
"SERtout_f"	27.7186483448
"SUCD1m_f"	349.7357028035
"SUCOASm_f"	349.7357028035
"TALA_f"	88.2628253294
"TKT1_f"	88.2628253294
"TKT2_f"	88.2628253294
"TPI_f"	317.4138755259
"ACONTm_r"	99694.8495296370
"AKGDm_r"	0.0010000000
"AKGtm_r"	858.3845118421
"ALATA_L_r"	218.6588455276
"ASPTA_r"	98882.5785149549
"ASPTAm_r"	0.0010000000
"ASPtm_r"	0.0010000000
"ATPtm_r"	0.0010000000
"CO2tm_r"	100000.0000000000
"ENO_r"	937.1735004949
"FBA_r"	99921.7852678649
"G6Pter_r"	100000.0000000000
"GAPD_r"	99760.3183107153
"GHMT2r_r"	4252.2211286343
"GLUDxm_r"	292.6078496842
"GLUt2m_r"	99408.0116727760
"H2Oter_r"	0.0010000000
"H2Otm_r"	5102.8096288429
"Htm2_r"	3661.7662745515
"ICDHxm_r"	99694.8495296370
"LDH_L_r"	0.0010000000
"MALtm_r"	99511.8982527213
"MDH_r"	100000.0000000000
"MDHm_r"	0.0010000000
"NH4tm_r"	0.0010000000
"PGI_r"	135.0383454565
"PGK_r"	99760.3183107153
"PGM_r"	8312.7488553688
"PIter_r"	0.0010000000
"PYRt2m_r"	0.0010000000
"TPI_r"	244.2097437056
"ala-L_OUT"	149.5686573871
"arg-L_OUT"	41.5304508294
"asp-L_OUT"	33.6407074645
"co2_OUT"	100000.0000000000
"glc-D_OUT"	1086.9884298926
"gln-L_OUT"	327.2336499352
"glu-L_OUT"	94.0548485680
"glyc_OUT"	5.0106003148
"gly_OUT"	113.8760049671
"h2o_OUT"	430.8492134513
"h_OUT"	1160.0797572256
"lac-L_OUT"	36.5217752857
"mlthf_OUT"	103.2671880862
"nh4_OUT"	0.0010000000
"prot_ala_OUT"	31.7027435169
"prot_arg_OUT"	11.3247665058
"prot_asp_OUT"	21.0720397110
"prot_gln_OUT"	7.8782340897
"prot_glu_OUT"	20.3630385249
"prot_gly_OUT"	21.3407502546
"prot_ser_OUT"	13.9613325777
"ser-L_OUT"	124.2102055216
"thf_OUT"	15.4093508987
"urea_OUT"	118.4729491506
