"h_OUT"	847.2239226754
"lac-L_OUT"	109.8259165903
"mlthf_OUT"	165.9596703776
"nh4_OUT"	30.6560109121
"prot_ala_OUT"	30.9742281113
"prot_arg_OUT"	10.2859224147
"prot_asp_OUT"	21.1082840533
"prot_gln_OUT"	7.7941073540
"prot_glu_OUT"	19.8953719914
"prot_gly_OUT"	21.3345071556
"prot_ser_OUT"	13.9599163758
"ser-L_OUT"	342.4266374330
"thf_OUT"	2.3305235645
"urea_OUT"	74.4645054906
